chr_name,chr_start,chr_end,annot_name
chr5,112715170,112717640,Tfip11
chr5,112720480,112721370,Tfip11
chr5,112723500,112724860,Tfip11
chr5,112725280,112727090,Tfip11
chr5,112727690,112727950,Tfip11
chr5,112715170,112717640,Srrd
chr5,112720480,112721370,Srrd
chr5,112723500,112724860,Srrd
chr5,112725280,112727090,Srrd
chr5,112727690,112727950,Srrd
chr5,112715170,112717640,Hps4
chr5,112720480,112721370,Hps4
chr5,112723500,112724860,Hps4
chr5,112715170,112717640,Gm6583
chr5,112720480,112721370,Gm6583
chr5,112723500,112724860,Gm6583
chr5,112725280,112727090,Gm6583
chr5,112727690,112727950,Gm6583
chr5,113530590,113532690,Crybb3
chr5,113542840,113544320,Crybb3
chr5,113578630,113581040,Crybb3
chr5,113581450,113582860,Crybb3
chr5,113530590,113532690,2900026A02Rik
chr5,113542840,113544320,2900026A02Rik
chr5,113578630,113581040,2900026A02Rik
chr5,113581450,113582860,2900026A02Rik
chr5,113530590,113532690,Sgsm1
chr5,113542840,113544320,Sgsm1
chr5,113578630,113581040,Sgsm1
chr5,114121630,114123750,Ficd
chr5,114225670,114227490,Ficd
chr5,114227590,114227840,Ficd
chr5,114237130,114237430,Ficd
chr5,114279490,114280580,Ficd
chr5,114121630,114123750,Sart3
chr5,114225670,114227490,Sart3
chr5,114227590,114227840,Sart3
chr5,114237130,114237430,Sart3
chr5,114227590,114227840,Iscu
chr5,114237130,114237430,Iscu
chr5,114121630,114123750,Tmem119
chr5,114225670,114227490,Tmem119
chr5,114227590,114227840,Tmem119
chr5,114237130,114237430,Tmem119
chr5,114121630,114123750,Selplg
chr5,114225670,114227490,Selplg
chr5,114227590,114227840,Selplg
chr5,114237130,114237430,Selplg
chr5,114225670,114227490,Coro1c
chr5,114227590,114227840,Coro1c
chr5,114237130,114237430,Coro1c
chr5,114279490,114280580,Ssh1
chr5,114279490,114280580,Alkbh2
chr5,114279490,114280580,Ung
chr5,115037760,115039910,Mvk
chr5,115037760,115039910,BC057022
chr5,115037760,115039910,Trpv4
chr5,115314620,115315090,Trpv4
chr5,115037760,115039910,Gltp
chr5,115314620,115315090,Gltp
chr5,115315130,115315700,Gltp
chr5,115037760,115039910,Tchp
chr5,115314620,115315090,Tchp
chr5,115315130,115315700,Tchp
chr5,115375780,115377590,Tchp
chr5,115314620,115315090,Ankrd13a
chr5,115315130,115315700,Ankrd13a
chr5,115375780,115377590,Ankrd13a
chr5,115037760,115039910,Git2
chr5,115314620,115315090,Git2
chr5,115315130,115315700,Git2
chr5,115373610,115375770,Git2
chr5,115375780,115377590,Git2
chr5,115314620,115315090,1500011B03Rik
chr5,115315130,115315700,1500011B03Rik
chr5,115373610,115375770,1500011B03Rik
chr5,115375780,115377590,1500011B03Rik
chr5,115314620,115315090,2610524H06Rik
chr5,115315130,115315700,2610524H06Rik
chr5,115375780,115377590,2610524H06Rik
chr5,115314620,115315090,Gm13819
chr5,115315130,115315700,Gm13819
chr5,115373610,115375770,Gm13819
chr5,115375780,115377590,Gm13819
chr5,115314620,115315090,4930519G04Rik
chr5,115315130,115315700,4930519G04Rik
chr5,115375780,115377590,4930519G04Rik
chr5,115314620,115315090,Oasl2
chr5,115315130,115315700,Oasl2
chr5,115373610,115375770,Oasl2
chr5,115375780,115377590,Oasl2
chr5,115314620,115315090,Oasl1
chr5,115315130,115315700,Oasl1
chr5,115373610,115375770,Oasl1
chr5,115375780,115377590,Oasl1
chr5,115373610,115375770,2210016L21Rik
chr5,115375780,115377590,2210016L21Rik
chr5,115373610,115375770,Hnf1a
chr5,115375780,115377590,Hnf1a
chr5,115314620,115315090,Sppl3
chr5,115315130,115315700,Sppl3
chr5,115373610,115375770,Sppl3
chr5,115375780,115377590,Sppl3
chr5,115373610,115375770,Gm13826
chr5,115375780,115377590,Gm13826
chr5,115314620,115315090,Acads
chr5,115315130,115315700,Acads
chr5,115373610,115375770,Acads
chr5,115375780,115377590,Acads
chr5,115314620,115315090,Unc119b
chr5,115315130,115315700,Unc119b
chr5,115373610,115375770,Unc119b
chr5,115375780,115377590,Unc119b
chr5,115373610,115375770,Mlec
chr5,115973700,115975890,Mlec
chr5,115973700,115975890,Gm13831
chr5,115973700,115975890,Coq5
chr5,115973700,115975890,Srsf9
chr5,115973700,115975890,Triap1
chr5,115973700,115975890,Cox6a1
chr5,115973700,115975890,Msi1
chr5,115973700,115975890,Sirt4
chr5,116084000,116084340,Sirt4
chr5,115973700,115975890,Pxn
chr5,115973700,115975890,Rplp0
chr5,116084000,116084340,Rplp0
chr5,116084950,116085960,Rplp0
chr5,115973700,115975890,Gcn1l1
chr5,116084000,116084340,Gcn1l1
chr5,116084950,116085960,Gcn1l1
chr5,116084000,116084340,Rab35
chr5,116084950,116085960,Rab35
chr5,118531300,118533660,2410131K14Rik
chr5,118809980,118812410,2410131K14Rik
chr5,118827330,118828160,2410131K14Rik
chr5,118922940,118923950,2410131K14Rik
chr5,118932560,118934360,2410131K14Rik
chr5,118943630,118945850,2410131K14Rik
chr5,118809980,118812410,Gm15754
chr5,118827330,118828160,Gm15754
chr5,118922940,118923950,Gm15754
chr5,118932560,118934360,Gm15754
chr5,118943630,118945850,Gm15754
chr5,118531300,118533660,Med13l
chr5,118809980,118812410,Med13l
chr5,118827330,118828160,Med13l
chr5,118922940,118923950,Med13l
chr5,118932560,118934360,Med13l
chr5,118943630,118945850,Med13l
chr5,121026570,121027480,Lhx5
chr5,121030790,121032600,Plbd2
chr5,121071830,121073180,Plbd2
chr5,121137540,121139550,Plbd2
chr5,121030790,121032600,Slc24a6
chr5,121071830,121073180,Slc24a6
chr5,121137540,121139550,Slc24a6
chr5,121026570,121027480,Tpcn1
chr5,121030790,121032600,Tpcn1
chr5,121071830,121073180,Tpcn1
chr5,121137540,121139550,Tpcn1
chr5,121026570,121027480,Iqcd
chr5,121030790,121032600,Iqcd
chr5,121071830,121073180,Iqcd
chr5,121137540,121139550,Iqcd
chr5,121026570,121027480,1110008J03Rik
chr5,121030790,121032600,1110008J03Rik
chr5,121071830,121073180,1110008J03Rik
chr5,121026570,121027480,Ddx54
chr5,121030790,121032600,Ddx54
chr5,121071830,121073180,Ddx54
chr5,121137540,121139550,Ddx54
chr5,121026570,121027480,Rasal1
chr5,121030790,121032600,Rasal1
chr5,121071830,121073180,Rasal1
chr5,121137540,121139550,Rasal1
chr5,121026570,121027480,Dtx1
chr5,121030790,121032600,Dtx1
chr5,121071830,121073180,Dtx1
chr5,121137540,121139550,Dtx1
chr5,121026570,121027480,Oas2
chr5,121030790,121032600,Oas2
chr5,121071830,121073180,Oas2
chr5,121137540,121139550,Oas2
chr5,121030790,121032600,Oas3
chr5,121071830,121073180,Oas3
chr5,121137540,121139550,Oas3
chr5,121071830,121073180,Oas1c
chr5,121137540,121139550,Oas1c
chr5,121026570,121027480,Oas1b
chr5,121071830,121073180,Oas1b
chr5,121137540,121139550,Oas1b
chr5,121137540,121139550,Oas1g
chr5,121071830,121073180,Oas1a
chr5,121137540,121139550,Oas1a
chr5,122261620,122263390,Acad12
chr5,122261620,122263390,Atxn2
chr5,122261620,122263390,Sh2b3
chr5,122634430,122634700,Ccdc63
chr5,122669080,122670010,Ccdc63
chr5,122670240,122670690,Ccdc63
chr5,122761320,122763600,Ccdc63
chr5,122763800,122766270,Ccdc63
chr5,122634430,122634700,Ppp1cc
chr5,122669080,122670010,Ppp1cc
chr5,122670240,122670690,Ppp1cc
chr5,122763800,122766270,Ppp1cc
chr5,122634430,122634700,Hvcn1
chr5,122669080,122670010,Hvcn1
chr5,122670240,122670690,Hvcn1
chr5,122763800,122766270,Hvcn1
chr5,122634430,122634700,Gm15481
chr5,122669080,122670010,Gm15481
chr5,122670240,122670690,Gm15481
chr5,122763800,122766270,Gm15481
chr5,122634430,122634700,Tctn1
chr5,122669080,122670010,Tctn1
chr5,122670240,122670690,Tctn1
chr5,122761320,122763600,Tctn1
chr5,122763800,122766270,Tctn1
chr5,122634430,122634700,Pptc7
chr5,122669080,122670010,Pptc7
chr5,122670240,122670690,Pptc7
chr5,122761320,122763600,Pptc7
chr5,122763800,122766270,Pptc7
chr5,122634430,122634700,Gm15842
chr5,122669080,122670010,Gm15842
chr5,122670240,122670690,Gm15842
chr5,122763800,122766270,Gm15842
chr5,122634430,122634700,Rad9b
chr5,122669080,122670010,Rad9b
chr5,122670240,122670690,Rad9b
chr5,122761320,122763600,Rad9b
chr5,122763800,122766270,Rad9b
chr5,122634430,122634700,Vps29
chr5,122669080,122670010,Vps29
chr5,122670240,122670690,Vps29
chr5,122761320,122763600,Vps29
chr5,122763800,122766270,Vps29
chr5,122634430,122634700,Gpn3
chr5,122669080,122670010,Gpn3
chr5,122670240,122670690,Gpn3
chr5,122761320,122763600,Gpn3
chr5,122763800,122766270,Gpn3
chr5,122634430,122634700,1500011H22Rik
chr5,122669080,122670010,1500011H22Rik
chr5,122670240,122670690,1500011H22Rik
chr5,122761320,122763600,1500011H22Rik
chr5,122763800,122766270,1500011H22Rik
chr5,122634430,122634700,Arpc3
chr5,122669080,122670010,Arpc3
chr5,122670240,122670690,Arpc3
chr5,122763800,122766270,Arpc3
chr5,122634430,122634700,Anapc7
chr5,122761320,122763600,Anapc7
chr5,122763800,122766270,Anapc7
chr5,122634430,122634700,Gm15846
chr5,122669080,122670010,Gm15846
chr5,122670240,122670690,Gm15846
chr5,122761320,122763600,Gm15846
chr5,122763800,122766270,Gm15846
chr5,122763800,122766270,Atp2a2
chr5,123399170,123399990,P2rx4
chr5,123399170,123399990,Camkk2
chr5,123399170,123399990,Anapc5
chr5,123399170,123399990,Rnf34
chr5,123575090,123577130,Rnf34
chr5,123399170,123399990,Orai1
chr5,123575090,123577130,Orai1
chr5,123600780,123601500,Orai1
chr5,123575090,123577130,Kdm2b
chr5,123600780,123601500,Kdm2b
chr5,123399170,123399990,Morn3
chr5,123575090,123577130,Morn3
chr5,123600780,123601500,Morn3
chr5,123399170,123399990,Rhof
chr5,123575090,123577130,Rhof
chr5,123600780,123601500,Rhof
chr5,123399170,123399990,Setd1b
chr5,123575090,123577130,Setd1b
chr5,123600780,123601500,Setd1b
chr5,123575090,123577130,Psmd9
chr5,123600780,123601500,Psmd9
chr5,123575090,123577130,Bcl7a
chr5,124523100,124523600,Denr
chr5,124523760,124526030,Ccdc62
chr5,124668210,124669780,Ccdc62
chr5,124523100,124523600,Hip1r
chr5,124523760,124526030,Hip1r
chr5,124668210,124669780,Hip1r
chr5,124523100,124523600,Vps37b
chr5,124523760,124526030,Vps37b
chr5,124668210,124669780,Vps37b
chr5,124523100,124523600,Abcb9
chr5,124523760,124526030,Abcb9
chr5,124523100,124523600,Ogfod2
chr5,124523760,124526030,Ogfod2
chr5,124668210,124669780,Ogfod2
chr5,124670550,124672490,Ogfod2
chr5,124523100,124523600,Arl6ip4
chr5,124668210,124669780,Arl6ip4
chr5,124670550,124672490,Arl6ip4
chr5,124523100,124523600,Pitpnm2
chr5,124523760,124526030,Pitpnm2
chr5,124668210,124669780,Pitpnm2
chr5,124670550,124672490,Pitpnm2
chr5,124523100,124523600,Mphosph9
chr5,124523760,124526030,Mphosph9
chr5,124668210,124669780,Mphosph9
chr5,124523100,124523600,2810006K23Rik
chr5,124523760,124526030,2810006K23Rik
chr5,124668210,124669780,2810006K23Rik
chr5,124668210,124669780,Cdk2ap1
chr5,124670550,124672490,Cdk2ap1
chr5,124668210,124669780,Sbno1
chr5,124668210,124669780,Gm15621
chr5,124670550,124672490,Gm15621
chr5,125520030,125522160,Ncor2
chr5,125575960,125576420,Ncor2
chr5,125636990,125638200,Ncor2
chr5,125639000,125641210,Ncor2
chr5,125906140,125907020,Ncor2
chr5,125575960,125576420,Scarb1
chr5,125636990,125638200,Scarb1
chr5,125639000,125641210,Scarb1
chr5,125897960,125898810,Scarb1
chr5,125899510,125899600,Scarb1
chr5,125899710,125900900,Scarb1
chr5,125906140,125907020,Scarb1
chr5,125520030,125522160,Gm10382
chr5,125636990,125638200,Gm10382
chr5,125639000,125641210,Gm10382
chr5,125897960,125898810,Gm10382
chr5,125899510,125899600,Gm10382
chr5,125899710,125900900,Gm10382
chr5,125906140,125907020,Gm10382
chr5,125636990,125638200,Ubc
chr5,125906140,125907020,Ubc
chr5,125897960,125898810,Dhx37
chr5,125899510,125899600,Dhx37
chr5,125899710,125900900,Dhx37
chr5,125906140,125907020,Dhx37
chr5,125636990,125638200,Bri3bp
chr5,125639000,125641210,Bri3bp
chr5,125897960,125898810,Bri3bp
chr5,125899510,125899600,Bri3bp
chr5,125899710,125900900,Bri3bp
chr5,125906140,125907020,Bri3bp
chr5,125897960,125898810,Aacs
chr5,125899510,125899600,Aacs
chr5,125899710,125900900,Aacs
chr5,125906140,125907020,Aacs
chr5,130536900,130539190,Psph
chr5,130536900,130539190,Chchd2
chr5,130536900,130539190,Phkg1
chr5,130536900,130539190,Vkorc1l1
chr5,130536900,130539190,Gusb
chr5,130536900,130539190,Asl
chr5,130536900,130539190,Crcp
chr5,130536900,130539190,Tpst1
chr5,130536900,130539190,Kctd7
chr5,130536900,130539190,0610007L01Rik
chr5,130536900,130539190,Sbds
chr5,130536900,130539190,Tyw1
chr5,135434640,135435880,Lat2
chr5,135436110,135437650,Lat2
chr5,135434640,135435880,Cldn4
chr5,135436110,135437650,Cldn4
chr5,135434640,135435880,Abhd11
chr5,135436110,135437650,Abhd11
chr5,135434640,135435880,Stx1a
chr5,135434640,135435880,Dnajc30
chr5,135436110,135437650,Dnajc30
chr5,135434640,135435880,Vps37d
chr5,135434640,135435880,Tbl2
chr5,135436110,135437650,Tbl2
chr5,135954250,135955950,Fkbp6
chr5,135954250,135955950,Nsun5
chr5,135954250,135955950,Pom121
chr5,135954250,135955950,Rhbdd2
chr5,137078960,137080060,Cux1
chr5,137080130,137081780,Cux1
chr5,137336730,137338500,Cux1
chr5,137117650,137118930,Cux1
chr5,137078960,137080060,Myl10
chr5,137080130,137081780,Myl10
chr5,137336730,137338500,Myl10
chr5,137338700,137341170,Myl10
chr5,137117650,137118930,Myl10
chr5,137078960,137080060,Emid2
chr5,137080130,137081780,Emid2
chr5,137336730,137338500,Emid2
chr5,137338700,137341170,Emid2
chr5,137117650,137118930,Emid2
chr5,137336730,137338500,Rabl5
chr5,137338700,137341170,Rabl5
chr5,137078960,137080060,Fis1
chr5,137080130,137081780,Fis1
chr5,137336730,137338500,Fis1
chr5,137117650,137118930,Fis1
chr5,137078960,137080060,Cldn15
chr5,137080130,137081780,Cldn15
chr5,137336730,137338500,Cldn15
chr5,137338700,137341170,Cldn15
chr5,137117650,137118930,Cldn15
chr5,137336730,137338500,Plod3
chr5,137338700,137341170,Plod3
chr5,137632680,137633940,Plod3
chr5,137336730,137338500,Znhit1
chr5,137632680,137633940,Znhit1
chr5,137336730,137338500,Gm7284
chr5,137117650,137118930,Gm7284
chr5,137336730,137338500,Vgf
chr5,137336730,137338500,Serpine1
chr5,137336730,137338500,Trim56
chr5,137632680,137633940,Trim56
chr5,137632680,137633940,Ufsp1
chr5,137632680,137633940,Srrt
chr5,137632680,137633940,Trip6
chr5,137632680,137633940,Gigyf1
chr5,138070650,138072930,Gigyf1
chr5,138070650,138072930,Gnb2
chr5,138070650,138072930,Actl6b
chr5,138070650,138072930,Mospd3
chr5,138070650,138072930,Pcolce
chr5,138070650,138072930,Lrch4
chr5,138070650,138072930,Lrch4
chr5,138070650,138072930,Sap25
chr5,138070650,138072930,Irs3
chr5,138070650,138072930,Tsc22d4
chr5,138070650,138072930,Mepce
chr5,138070650,138072930,Zcwpw1
chr5,138070650,138072930,Pilrb1
chr5,138070650,138072930,Pilrb2
chr5,139431850,139433150,Zfp68
chr5,139536150,139538500,Pdgfa
chr5,139635640,139637650,Prkar1b
chr5,139431850,139433150,Heatr2
chr5,139536150,139538500,Heatr2
chr5,139635640,139637650,Heatr2
chr5,139637880,139639150,Heatr2
chr5,139642150,139644260,Heatr2
chr5,139774130,139776020,Heatr2
chr5,139924600,139926700,Heatr2
chr5,139431850,139433150,Sun1
chr5,139536150,139538500,Sun1
chr5,139635640,139637650,Sun1
chr5,139637880,139639150,Sun1
chr5,139642150,139644260,Sun1
chr5,139924600,139926700,Sun1
chr5,139431850,139433150,Get4
chr5,139536150,139538500,Get4
chr5,139635640,139637650,Get4
chr5,139637880,139639150,Get4
chr5,139642150,139644260,Get4
chr5,139536150,139538500,Cox19
chr5,139635640,139637650,Cox19
chr5,139637880,139639150,Cox19
chr5,139642150,139644260,Cox19
chr5,139774130,139776020,Cox19
chr5,139536150,139538500,Gpr146
chr5,139635640,139637650,Gpr146
chr5,139774130,139776020,Gpr146
chr5,139635640,139637650,C130050O18Rik
chr5,139924600,139926700,C130050O18Rik
chr5,139536150,139538500,Gpr30
chr5,139635640,139637650,Gpr30
chr5,139637880,139639150,Gpr30
chr5,139642150,139644260,Gpr30
chr5,139774130,139776020,Gpr30
chr5,139924600,139926700,Gpr30
chr5,139924600,139926700,3110082I17Rik
chr5,139635640,139637650,Zfand2a
chr5,139637880,139639150,Zfand2a
chr5,139924600,139926700,Zfand2a
chr5,139924600,139926700,Uncx
chr5,139924600,139926700,Micall2
chr5,140368320,140369400,Micall2
chr5,139924600,139926700,Ints1
chr5,140368320,140369400,Ints1
chr5,140383980,140386060,Ints1
chr5,140387270,140389430,Ints1
chr5,140368320,140369400,Mafk
chr5,140383980,140386060,Mafk
chr5,140387270,140389430,Mafk
chr5,140368320,140369400,Tmem184a
chr5,140383980,140386060,Tmem184a
chr5,140387270,140389430,Tmem184a
chr5,140368320,140369400,Psmg3
chr5,140383980,140386060,Psmg3
chr5,140387270,140389430,Psmg3
chr5,140368320,140369400,Elfn1
chr5,140383980,140386060,Elfn1
chr5,140387270,140389430,Elfn1
chr5,140684210,140686520,Mad1l1
chr5,140692660,140694290,Mad1l1
chr5,140739570,140741780,Mad1l1
chr5,140849030,140851430,Mad1l1
chr5,140856670,140858890,Mad1l1
chr5,140859400,140860820,Mad1l1
chr5,140684210,140686520,Nudt1
chr5,140692660,140694290,Nudt1
chr5,140739570,140741780,Nudt1
chr5,140849030,140851430,Nudt1
chr5,140856670,140858890,Nudt1
chr5,140859400,140860820,Nudt1
chr5,140980770,140983170,Nudt1
chr5,140989800,140991620,Nudt1
chr5,141092040,141094510,Nudt1
chr5,140684210,140686520,Snx8
chr5,140692660,140694290,Snx8
chr5,140739570,140741780,Snx8
chr5,140849030,140851430,Snx8
chr5,140856670,140858890,Snx8
chr5,140859400,140860820,Snx8
chr5,140980770,140983170,Snx8
chr5,140989800,140991620,Snx8
chr5,141112370,141114260,Snx8
chr5,140684210,140686520,Eif3b
chr5,140692660,140694290,Eif3b
chr5,140739570,140741780,Eif3b
chr5,140849030,140851430,Eif3b
chr5,140856670,140858890,Eif3b
chr5,140859400,140860820,Eif3b
chr5,140980770,140983170,Eif3b
chr5,140989800,140991620,Eif3b
chr5,141112370,141114260,Eif3b
chr5,140692660,140694290,Chst12
chr5,140849030,140851430,Chst12
chr5,140856670,140858890,Chst12
chr5,140859400,140860820,Chst12
chr5,140989800,140991620,Chst12
chr5,141092040,141094510,Chst12
chr5,141112370,141114260,Chst12
chr5,141137310,141139450,Chst12
chr5,141141440,141141960,Chst12
chr5,141112370,141114260,Grifin
chr5,141137310,141139450,Grifin
chr5,141141440,141141960,Grifin
chr5,140849030,140851430,Lfng
chr5,140980770,140983170,Lfng
chr5,140989800,140991620,Lfng
chr5,141092040,141094510,Lfng
chr5,141112370,141114260,Lfng
chr5,141137310,141139450,Lfng
chr5,141141440,141141960,Lfng
chr5,141239790,141242120,Lfng
chr5,141422730,141424890,Lfng
chr5,140980770,140983170,Ttyh3
chr5,140989800,140991620,Ttyh3
chr5,141092040,141094510,Ttyh3
chr5,141112370,141114260,Ttyh3
chr5,141137310,141139450,Ttyh3
chr5,141141440,141141960,Ttyh3
chr5,140980770,140983170,Iqce
chr5,140989800,140991620,Iqce
chr5,141092040,141094510,Iqce
chr5,141112370,141114260,Iqce
chr5,141137310,141139450,Iqce
chr5,141141440,141141960,Iqce
chr5,141239790,141242120,Iqce
chr5,140980770,140983170,Baat1
chr5,140989800,140991620,Baat1
chr5,141092040,141094510,Baat1
chr5,141112370,141114260,Baat1
chr5,141137310,141139450,Baat1
chr5,141141440,141141960,Baat1
chr5,141239790,141242120,Baat1
chr5,141422730,141424890,Baat1
chr5,141493350,141495170,Baat1
chr5,141137310,141139450,Amz1
chr5,141141440,141141960,Gna12
chr5,141239790,141242120,Gna12
chr5,141422730,141424890,Gna12
chr5,141493350,141495170,Gna12
chr5,141239790,141242120,Card11
chr5,141422730,141424890,Card11
chr5,141493350,141495170,Card11
chr5,141422730,141424890,Gm6433
chr5,141493350,141495170,Gm6433
chr5,144078510,144079030,Rnf216
chr5,144078510,144079030,Rbak
chr5,144078510,144079030,Zfp12
chr5,144078510,144079030,Zfp316
chr5,144078510,144079030,E130309D02Rik
chr5,144078510,144079030,Zdhhc4
chr5,144078510,144079030,Kdelr2
chr5,144078510,144079030,Daglb
chr5,144078510,144079030,Rac1
chr5,144078510,144079030,2810453I06Rik
chr5,144078510,144079030,Cyth3
chr5,144886440,144887820,Eif2ak1
chr5,144941780,144943600,Eif2ak1
chr5,144944290,144945580,Eif2ak1
chr5,144941780,144943600,Ankrd61
chr5,144886440,144887820,Aimp2
chr5,144886440,144887820,Pms2
chr5,144941780,144943600,Pms2
chr5,144944290,144945580,Pms2
chr5,144886440,144887820,Ccz1
chr5,144941780,144943600,Ccz1
chr5,144944290,144945580,Ccz1
chr5,145043220,145045310,Ccz1
chr5,144886440,144887820,Lmtk2
chr5,144941780,144943600,Lmtk2
chr5,144944290,144945580,Lmtk2
chr5,144886440,144887820,Bhlha15
chr5,144941780,144943600,Bhlha15
chr5,144944290,144945580,Bhlha15
chr5,144886440,144887820,Tecpr1
chr5,144941780,144943600,Tecpr1
chr5,144944290,144945580,Tecpr1
chr5,145043220,145045310,Tecpr1
chr5,145043220,145045310,Bri3
chr5,147072220,147073190,Rnf6
chr5,147072220,147073190,Cdk8
chr5,147072220,147073190,Gm15739
chr5,147072220,147073190,Wasf3
chr5,147478030,147478450,Gpr12
chr5,147466140,147468190,Usp12
chr5,147478030,147478450,Usp12
chr5,147492670,147494030,Usp12
chr5,147499340,147500080,Usp12
chr5,147466140,147468190,Rpl21
chr5,147478030,147478450,Rpl21
chr5,147492670,147494030,Rpl21
chr5,147499340,147500080,Rpl21
chr5,147466140,147468190,Rasl11a
chr5,147492670,147494030,Gtf3a
chr5,147499340,147500080,Gtf3a
chr5,147492670,147494030,Mtif3
chr5,147499340,147500080,Mtif3
chr5,148152210,148152780,Polr1d
chr5,148152210,148152780,Flt3
chr5,148152910,148154420,Flt3
chr5,148422840,148423570,Flt3
chr5,148152210,148152780,Pan3
chr5,148152910,148154420,Pan3
chr5,148422840,148423570,Pan3
chr5,149677980,149678790,Katnal1
chr5,149678800,149680310,Katnal1
chr5,149719370,149721700,Katnal1
chr5,149750220,149750900,Katnal1
chr5,149751040,149751820,Katnal1
chr5,149788990,149790750,Katnal1
chr5,149829210,149830060,Katnal1
chr5,149677980,149678790,Hmgb1
chr5,149678800,149680310,Hmgb1
chr5,149719370,149721700,Hmgb1
chr5,149750220,149750900,Hmgb1
chr5,149751040,149751820,Hmgb1
chr5,149788990,149790750,Hmgb1
chr5,149829210,149830060,Hmgb1
chr5,149878670,149880720,Hmgb1
chr5,149678800,149680310,Gm8615
chr5,149878670,149880720,Gm8615
chr5,149788990,149790750,Uspl1
chr5,149878670,149880720,Alox5ap
chr5,151413550,151415200,Zar1l
chr5,151413550,151415200,N4bp2l1
chr5,151413550,151415200,N4bp2l2
chr5,152536950,152537420,Rfc3
chr6,4873480,4874500,Peg10
chr6,4873480,4874500,Ppp1r9a
chr6,29181370,29182960,Impdh1
chr6,29195330,29197040,Impdh1
chr6,29181370,29182960,Hilpda
chr6,29195330,29197040,Hilpda
chr6,29195330,29197040,Fam71f1
chr6,29181370,29182960,Calu
chr6,29181370,29182960,Atp6v1f
chr6,29195330,29197040,Atp6v1f
chr6,29181370,29182960,Irf5
chr6,29195330,29197040,Irf5
chr6,29697520,29699360,Tnpo3
chr6,29697520,29699360,Tspan33
chr6,29697520,29699360,Smo
chr6,29697520,29699360,Gm13717
chr6,29697520,29699360,Ahcyl2
chr6,29697520,29699360,Fam40b
chr6,31182810,31184120,Gm13835
chr6,34901450,34903760,Tmem140
chr6,34901450,34903760,Wdr91
chr6,34901450,34903760,Cnot4
chr6,35237910,35239790,Cnot4
chr6,35237910,35239790,Slc13a4
chr6,37999080,37999590,Trim24
chr6,37999080,37999590,Atp6v0a4
chr6,37999080,37999590,Zc3hav1l
chr6,37999080,37999590,Rpl30-ps1
chr6,37999080,37999590,Gm16563
chr6,38956530,38957960,Hipk2
chr6,38952880,38954640,Parp12
chr6,38956530,38957960,Parp12
chr6,38952880,38954640,Jhdm1d
chr6,38956530,38957960,Jhdm1d
chr6,47602750,47604910,Cul1
chr6,47687060,47688600,Cul1
chr6,47602750,47604910,Ezh2
chr6,47687060,47688600,Ezh2
chr6,47719020,47720730,Ezh2
chr6,47602750,47604910,Pdia4
chr6,47687060,47688600,Pdia4
chr6,47719020,47720730,Pdia4
chr6,47687060,47688600,Zfp786
chr6,47719020,47720730,Zfp786
chr6,48071000,48071710,Zfp786
chr6,47687060,47688600,Zfp398
chr6,47719020,47720730,Zfp398
chr6,47687060,47688600,Zfp282
chr6,47719020,47720730,Zfp282
chr6,48071000,48071710,Zfp282
chr6,47687060,47688600,Zfp212
chr6,47719020,47720730,Zfp212
chr6,48071000,48071710,Zfp212
chr6,48071000,48071710,Zfp956
chr6,48071000,48071710,Zfp777
chr6,48071000,48071710,Zfp746
chr6,48071000,48071710,Krba1
chr6,49186130,49186910,Gpnmb
chr6,49186130,49186910,2410003K15Rik
chr6,49186130,49186910,Igf2bp3
chr6,49186130,49186910,Tra2a
chr6,50202160,50203890,Mpp6
chr6,51068460,51070030,Hnrnpa2b1
chr6,54075580,54078050,Prr15
chr6,55237880,55239570,Ggct
chr6,55286860,55288190,Ggct
chr6,55288620,55289940,Ggct
chr6,55237880,55239570,Gars
chr6,55286860,55288190,Gars
chr6,55288620,55289940,Gars
chr6,55237880,55239570,Aqp1
chr6,55286860,55288190,Aqp1
chr6,55288620,55289940,Aqp1
chr6,58948350,58949900,Herc3
chr6,58948350,58949900,Nap1l5
chr6,58948350,58949900,Fam13a
chr6,58948350,58949900,Tigd2
chr6,60636980,60637540,Mmrn1
chr6,70685620,70686480,Igkv3-10
chr6,70685620,70686480,Igkj1
chr6,70685620,70686480,Igkj2
chr6,70685620,70686480,Igkj3
chr6,70685620,70686480,Igkj5
chr6,70685620,70686480,Igkc
chr6,70685620,70686480,Rpia
chr6,70685620,70686480,Eif2ak3
chr6,71737670,71738940,Rnf103
chr6,71737670,71738940,Chmp3
chr6,71737670,71738940,Kdm3a
chr6,71737670,71738940,Reep1
chr6,71737670,71738940,Mrpl35
chr6,71737670,71738940,Immt
chr6,71737670,71738940,Polr1a
chr6,82993700,82995280,Hk2
chr6,82976390,82978380,Sema4f
chr6,82993700,82995280,Sema4f
chr6,82976390,82978380,D6Mm5e
chr6,82976390,82978380,Dok1
chr6,82993700,82995280,Dok1
chr6,82976390,82978380,Loxl3
chr6,82993700,82995280,Loxl3
chr6,82976390,82978380,Aup1
chr6,82993700,82995280,Aup1
chr6,82993700,82995280,Htra2
chr6,82976390,82978380,Dqx1
chr6,82993700,82995280,Dqx1
chr6,82976390,82978380,Pcgf1
chr6,82993700,82995280,Pcgf1
chr6,82976390,82978380,Lbx2
chr6,82976390,82978380,Ccdc142
chr6,82993700,82995280,Ccdc142
chr6,82976390,82978380,Mrpl53
